Original_order,Date_MMDDYYYY,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Sample_Name,Submerged_weight_pre,Dry_weight_pre,Notes,
1410,7/23/24,2024,NA,NA,Cont,02,?,NA,2024_NANA_Cont02_?NA,371.4,1005.8,untagged/tag fell off but will be able to figure out what tag it should have - might be W18,
525,7/26/24,2024,Cont,05,Cont,02,W,81,2024_Cont05_Cont02_W81,287.2,728.3,replacing W21,
210,7/26/24,2024,Warm,03,Both,03,G,80,2024_Warm03_Both03_G80,137.6,326.2,replacing G30,
524,7/26/24,2024,Cont,03,Cont,02,W,78,2024_Cont03_Cont02_W78,340.3,837.5,replacing W18,
665,7/26/24,2024,Hyp,06,Cont,04,B,77,2024_Hyp06_Cont04_B77,352.3,896.7,replacing B47,
350,7/25/24,2024,Hyp,06,Cont,06,B,72,2024_Hyp06_Cont06_B72,143.4,395.9,,
426,7/26/24,2024,Cont,06,Both,06,W,72,2024_Cont06_Both06_W72,195.4,474.5,,
427,7/26/24,2024,Hyp,06,Both,06,B,72,2024_Hyp06_Both06_B72,185.9,475,,
428,7/26/24,2024,Warm,06,Both,06,G,72,2024_Warm06_Both06_G72,261.9,603.9,,
429,7/26/24,2024,Both,06,Both,06,O,72,2024_Both06_Both06_O72,470.4,1241.8,,
773,7/25/24,2024,Cont,06,Cont,06,W,72,2024_Cont06_Cont06_W72,124.1,317,,
774,7/25/24,2024,Hyp,06,Cont,06,B,72,2024_Hyp06_Cont06_B72,143.4,395.9,,
775,7/25/24,2024,Warm,06,Cont,06,G,72,2024_Warm06_Cont06_G72,262,601.1,,
776,7/25/24,2024,Both,06,Cont,06,O,72,2024_Both06_Cont06_O72,346.6,787.4,,
1038,7/25/24,2024,Warm,06,Cont,06,G,72,2024_Warm06_Cont06_G72,262,601.1,,
1118,7/26/24,2024,Both,06,Hyp,06,O,72,2024_Both06_Hyp06_O72,112.1,252.7,,
1119,7/26/24,2024,Warm,06,Hyp,06,G,72,2024_Warm06_Hyp06_G72,132.1,312.8,,
1120,7/26/24,2024,Hyp,06,Hyp,06,B,72,2024_Hyp06_Hyp06_B72,195.5,504.8,,
1121,7/26/24,2024,Cont,06,Hyp,06,W,72,2024_Cont06_Hyp06_W72,247.1,574.2,,
1439,7/25/24,2024,Hyp,06,Warm,06,B,72,2024_Hyp06_Warm06_B72,335.6,866.8,,
1440,7/25/24,2024,Both,06,Warm,06,O,72,2024_Both06_Warm06_O72,375.8,902,,
1441,7/25/24,2024,Warm,06,Warm,06,G,72,2024_Warm06_Warm06_G72,357.5,911.5,,
1442,7/25/24,2024,Cont,06,Warm,06,W,72,2024_Cont06_Warm06_W72,480.5,1101.9,,
116,7/25/24,2024,Both,06,Cont,06,O,71,2024_Both06_Cont06_O71,106.8,252.5,,
352,7/25/24,2024,Cont,06,Cont,06,W,71,2024_Cont06_Cont06_W71,162.3,396,,
422,7/26/24,2024,Both,06,Both,06,O,71,2024_Both06_Both06_O71,120.3,310.5,,
423,7/26/24,2024,Warm,06,Both,06,G,71,2024_Warm06_Both06_G71,179.2,431,,
424,7/26/24,2024,Hyp,06,Both,06,B,71,2024_Hyp06_Both06_B71,184.3,479.2,,
425,7/26/24,2024,Cont,06,Both,06,W,71,2024_Cont06_Both06_W71,285.1,682.4,,
544,7/25/24,2024,Cont,06,Warm,06,W,71,2024_Cont06_Warm06_W71,169.2,438.2,,
552,7/25/24,2024,Warm,06,Warm,06,G,71,2024_Warm06_Warm06_G71,195.6,440.5,,
769,7/25/24,2024,Both,06,Cont,06,O,71,2024_Both06_Cont06_O71,106.8,252.5,,
770,7/25/24,2024,Hyp,06,Cont,06,B,71,2024_Hyp06_Cont06_B71,126.3,325.2,,
771,7/25/24,2024,Cont,06,Cont,06,W,71,2024_Cont06_Cont06_W71,162.3,396,,
772,7/25/24,2024,Warm,06,Cont,06,G,71,2024_Warm06_Cont06_G71,200.9,472.5,,
1024,7/25/24,2024,Hyp,06,Warm,06,B,71,2024_Hyp06_Warm06_B71,257,593.9,,
1114,7/26/24,2024,Hyp,06,Hyp,06,B,71,2024_Hyp06_Hyp06_B71,57.1,156.2,,
1115,7/26/24,2024,Both,06,Hyp,06,O,71,2024_Both06_Hyp06_O71,215.8,536.8,,
1116,7/26/24,2024,Warm,06,Hyp,06,G,71,2024_Warm06_Hyp06_G71,264,618.7,,
1117,7/26/24,2024,Cont,06,Hyp,06,W,71,2024_Cont06_Hyp06_W71,402.5,1107.4,,
1435,7/25/24,2024,Cont,06,Warm,06,W,71,2024_Cont06_Warm06_W71,169.2,438.2,,
1436,7/25/24,2024,Warm,06,Warm,06,G,71,2024_Warm06_Warm06_G71,195.6,440.5,,
1437,7/25/24,2024,Both,06,Warm,06,O,71,2024_Both06_Warm06_O71,188.6,469.2,,
1438,7/25/24,2024,Hyp,06,Warm,06,B,71,2024_Hyp06_Warm06_B71,257,593.9,,
161,7/25/24,2024,Warm,05,Cont,06,G,70,2024_Warm05_Cont06_G70,133.7,310.5,,
418,7/26/24,2024,Both,05,Both,06,O,70,2024_Both05_Both06_O70,122.4,379.9,,
419,7/26/24,2024,Hyp,05,Both,06,B,70,2024_Hyp05_Both06_B70,158.4,395.3,,
420,7/26/24,2024,Warm,05,Both,06,G,70,2024_Warm05_Both06_G70,229.9,600.4,,
421,7/26/24,2024,Cont,05,Both,06,W,70,2024_Cont05_Both06_W70,245.2,670.8,,
765,7/25/24,2024,Warm,05,Cont,06,G,70,2024_Warm05_Cont06_G70,133.7,310.5,,
766,7/25/24,2024,Both,05,Cont,06,O,70,2024_Both05_Cont06_O70,113.3,332.4,,
767,7/25/24,2024,Hyp,05,Cont,06,B,70,2024_Hyp05_Cont06_B70,155.6,436.1,,
768,7/25/24,2024,Cont,05,Cont,06,W,70,2024_Cont05_Cont06_W70,242.1,586.4,,
927,7/25/24,2024,Hyp,05,Warm,06,B,70,2024_Hyp05_Warm06_B70,208.8,539.5,,
1110,7/26/24,2024,Both,05,Hyp,06,O,70,2024_Both05_Hyp06_O70,97.2,230,,
1111,7/26/24,2024,Hyp,05,Hyp,06,B,70,2024_Hyp05_Hyp06_B70,213,533,,
1112,7/26/24,2024,Warm,05,Hyp,06,G,70,2024_Warm05_Hyp06_G70,206.7,542.8,,
1113,7/26/24,2024,Cont,05,Hyp,06,W,70,2024_Cont05_Hyp06_W70,233.8,585.2,,
1431,7/25/24,2024,Warm,05,Warm,06,G,70,2024_Warm05_Warm06_G70,122.1,319.9,,
1432,7/25/24,2024,Hyp,05,Warm,06,B,70,2024_Hyp05_Warm06_B70,208.8,539.5,,
1433,7/25/24,2024,Both,05,Warm,06,O,70,2024_Both05_Warm06_O70,178,558.9,,
1434,7/25/24,2024,Cont,05,Warm,06,W,70,2024_Cont05_Warm06_W70,270.7,716.2,,
296,7/25/24,2024,Warm,05,Warm,06,G,69,2024_Warm05_Warm06_G69,144.5,363.2,,
330,7/25/24,2024,Cont,05,Cont,06,W,69,2024_Cont05_Cont06_W69,161.2,386,,
414,7/26/24,2024,Hyp,05,Both,06,B,69,2024_Hyp05_Both06_B69,121.2,294.8,,
415,7/26/24,2024,Cont,05,Both,06,W,69,2024_Cont05_Both06_W69,115.4,311.1,,
416,7/26/24,2024,Warm,05,Both,06,G,69,2024_Warm05_Both06_G69,199.2,453.4,,
417,7/26/24,2024,Both,05,Both,06,O,69,2024_Both05_Both06_O69,279.3,654,,
761,7/25/24,2024,Hyp,05,Cont,06,B,69,2024_Hyp05_Cont06_B69,79.8,206.7,,
762,7/25/24,2024,Cont,05,Cont,06,W,69,2024_Cont05_Cont06_W69,161.2,386,,
763,7/25/24,2024,Warm,05,Cont,06,G,69,2024_Warm05_Cont06_G69,204.8,523.4,,
764,7/25/24,2024,Both,05,Cont,06,O,69,2024_Both05_Cont06_O69,350.1,922.2,,
1106,7/26/24,2024,Warm,05,Hyp,06,G,69,2024_Warm05_Hyp06_G69,82.4,209.8,,
1107,7/26/24,2024,Both,05,Hyp,06,O,69,2024_Both05_Hyp06_O69,157.2,407.4,,
1108,7/26/24,2024,Hyp,05,Hyp,06,B,69,2024_Hyp05_Hyp06_B69,250.7,605.2,,
1109,7/26/24,2024,Cont,05,Hyp,06,W,69,2024_Cont05_Hyp06_W69,635.5,1514.3,,
1427,7/25/24,2024,Warm,05,Warm,06,G,69,2024_Warm05_Warm06_G69,144.5,363.2,,
1428,7/25/24,2024,Cont,05,Warm,06,W,69,2024_Cont05_Warm06_W69,372.4,899.7,,
1429,7/25/24,2024,Hyp,05,Warm,06,B,69,2024_Hyp05_Warm06_B69,451.6,1105,,
1430,7/25/24,2024,Both,05,Warm,06,O,69,2024_Both05_Warm06_O69,388.4,1136.3,wet,
318,7/25/24,2024,Cont,04,Cont,06,W,68,2024_Cont04_Cont06_W68,158.2,379.2,,
359,7/25/24,2024,Warm,04,Cont,06,G,68,2024_Warm04_Cont06_G68,167.6,400,,
410,7/26/24,2024,Warm,04,Both,06,G,68,2024_Warm04_Both06_G68,118.8,324.2,,
411,7/26/24,2024,Both,04,Both,06,O,68,2024_Both04_Both06_O68,124.9,390.6,,
412,7/26/24,2024,Cont,04,Both,06,W,68,2024_Cont04_Both06_W68,421.2,994.3,,
413,7/26/24,2024,Hyp,04,Both,06,B,68,2024_Hyp04_Both06_B68,430.3,1015.4,,
757,7/25/24,2024,Both,04,Cont,06,O,68,2024_Both04_Cont06_O68,97.5,281.7,,
758,7/25/24,2024,Cont,04,Cont,06,W,68,2024_Cont04_Cont06_W68,158.2,379.2,,
759,7/25/24,2024,Warm,04,Cont,06,G,68,2024_Warm04_Cont06_G68,167.6,400,,
760,7/25/24,2024,Hyp,04,Cont,06,B,68,2024_Hyp04_Cont06_B68,264.4,594.4,,
1030,7/25/24,2024,Hyp,04,Cont,06,B,68,2024_Hyp04_Cont06_B68,264.4,594.4,,
1102,7/26/24,2024,Cont,04,Hyp,06,W,68,2024_Cont04_Hyp06_W68,107.3,269.5,,
1103,7/26/24,2024,Hyp,04,Hyp,06,B,68,2024_Hyp04_Hyp06_B68,258.6,588.4,,
1104,7/26/24,2024,Warm,04,Hyp,06,G,68,2024_Warm04_Hyp06_G68,229.8,643.7,,
1105,7/26/24,2024,Both,04,Hyp,06,O,68,2024_Both04_Hyp06_O68,502.4,1198.4,,
1423,7/25/24,2024,Warm,04,Warm,06,G,68,2024_Warm04_Warm06_G68,235.9,609.4,,
1424,7/25/24,2024,Hyp,04,Warm,06,B,68,2024_Hyp04_Warm06_B68,283.5,692.5,,
1425,7/25/24,2024,Cont,04,Warm,06,W,68,2024_Cont04_Warm06_W68,358.4,862,,
1426,7/25/24,2024,Both,04,Warm,06,O,68,2024_Both04_Warm06_O68,505.6,1201.2,,
302,7/25/24,2024,Warm,04,Cont,06,G,67,2024_Warm04_Cont06_G67,144.7,367,,
406,7/26/24,2024,Cont,04,Both,06,W,67,2024_Cont04_Both06_W67,78.3,213.5,,
407,7/26/24,2024,Warm,04,Both,06,G,67,2024_Warm04_Both06_G67,101.4,266.4,,
408,7/26/24,2024,Both,04,Both,06,O,67,2024_Both04_Both06_O67,123.2,312.1,,
409,7/26/24,2024,Hyp,04,Both,06,B,67,2024_Hyp04_Both06_B67,275.4,706.9,,
551,7/25/24,2024,Hyp,04,Warm,06,B,67,2024_Hyp04_Warm06_B67,192.7,440.5,,
753,7/25/24,2024,Warm,04,Cont,06,G,67,2024_Warm04_Cont06_G67,144.7,367,,
754,7/25/24,2024,Hyp,04,Cont,06,B,67,2024_Hyp04_Cont06_B67,195.8,498.8,,
755,7/25/24,2024,Cont,04,Cont,06,W,67,2024_Cont04_Cont06_W67,205,507.6,,
756,7/25/24,2024,Both,04,Cont,06,O,67,2024_Both04_Cont06_O67,248.1,593.4,,
919,7/25/24,2024,Warm,04,Warm,06,G,67,2024_Warm04_Warm06_G67,198.5,535.3,,
1022,7/25/24,2024,Both,04,Cont,06,O,67,2024_Both04_Cont06_O67,248.1,593.4,,
1098,7/26/24,2024,Both,04,Hyp,06,O,67,2024_Both04_Hyp06_O67,117.4,307.4,,
1099,7/26/24,2024,Warm,04,Hyp,06,G,67,2024_Warm04_Hyp06_G67,186.4,469.4,,
1100,7/26/24,2024,Hyp,04,Hyp,06,B,67,2024_Hyp04_Hyp06_B67,207.1,470.7,,
1101,7/26/24,2024,Cont,04,Hyp,06,W,67,2024_Cont04_Hyp06_W67,377.5,911,,
1419,7/25/24,2024,Hyp,04,Warm,06,B,67,2024_Hyp04_Warm06_B67,192.7,440.5,,
1420,7/25/24,2024,Warm,04,Warm,06,G,67,2024_Warm04_Warm06_G67,198.5,535.3,,
1421,7/25/24,2024,Both,04,Warm,06,O,67,2024_Both04_Warm06_O67,293,709.6,,
1422,7/25/24,2024,Cont,04,Warm,06,W,67,2024_Cont04_Warm06_W67,323.6,735.8,,
160,7/25/24,2024,Cont,03,Cont,06,W,66,2024_Cont03_Cont06_W66,126.6,310.4,,
402,7/26/24,2024,Warm,03,Both,06,G,66,2024_Warm03_Both06_G66,135.6,346.3,,
403,7/26/24,2024,Hyp,03,Both,06,B,66,2024_Hyp03_Both06_B66,161,385.1,,
404,7/26/24,2024,Both,03,Both,06,O,66,2024_Both03_Both06_O66,315.9,788.6,,
405,7/26/24,2024,Cont,03,Both,06,W,66,2024_Cont03_Both06_W66,375.6,925.9,,
749,7/25/24,2024,Hyp,03,Cont,06,B,66,2024_Hyp03_Cont06_B66,55.8,152.5,,
750,7/25/24,2024,Cont,03,Cont,06,W,66,2024_Cont03_Cont06_W66,126.6,310.4,,
751,7/25/24,2024,Both,03,Cont,06,O,66,2024_Both03_Cont06_O66,217.2,543.2,,
752,7/25/24,2024,Warm,03,Cont,06,G,66,2024_Warm03_Cont06_G66,250.7,616.7,,
1094,7/26/24,2024,Warm,03,Hyp,06,G,66,2024_Warm03_Hyp06_G66,103.1,289.5,,
1095,7/26/24,2024,Cont,03,Hyp,06,W,66,2024_Cont03_Hyp06_W66,152.6,342.3,,
1096,7/26/24,2024,Both,03,Hyp,06,O,66,2024_Both03_Hyp06_O66,135.8,354.6,,
1097,7/26/24,2024,Hyp,03,Hyp,06,B,66,2024_Hyp03_Hyp06_B66,324,758.8,,
1415,7/25/24,2024,Both,03,Warm,06,O,66,2024_Both03_Warm06_O66,196.1,549,,
1416,7/25/24,2024,Cont,03,Warm,06,W,66,2024_Cont03_Warm06_W66,324.1,769.7,,
1417,7/25/24,2024,Hyp,03,Warm,06,B,66,2024_Hyp03_Warm06_B66,323.2,842.2,,
1418,7/25/24,2024,Warm,03,Warm,06,G,66,2024_Warm03_Warm06_G66,359.7,1021.4,,
398,7/26/24,2024,Cont,03,Both,06,W,65,2024_Cont03_Both06_W65,95,249.7,,
399,7/26/24,2024,Both,03,Both,06,O,65,2024_Both03_Both06_O65,97.5,297.9,,
400,7/26/24,2024,Warm,03,Both,06,G,65,2024_Warm03_Both06_G65,175.1,419.3,,
401,7/26/24,2024,Hyp,03,Both,06,B,65,2024_Hyp03_Both06_B65,450.7,1284.3,,
545,7/25/24,2024,Cont,03,Warm,06,W,65,2024_Cont03_Warm06_W65,200.9,439.2,,
745,7/25/24,2024,Both,03,Cont,06,O,65,2024_Both03_Cont06_O65,180.9,499.1,,
746,7/25/24,2024,Cont,03,Cont,06,W,65,2024_Cont03_Cont06_W65,216,582.5,,
747,7/25/24,2024,Hyp,03,Cont,06,B,65,2024_Hyp03_Cont06_B65,289.4,751.4,,
748,7/25/24,2024,Warm,03,Cont,06,G,65,2024_Warm03_Cont06_G65,325,845.4,,
1090,7/26/24,2024,Cont,03,Hyp,06,W,65,2024_Cont03_Hyp06_W65,97.9,235,,
1091,7/26/24,2024,Warm,03,Hyp,06,G,65,2024_Warm03_Hyp06_G65,144,376.8,,
1092,7/26/24,2024,Both,03,Hyp,06,O,65,2024_Both03_Hyp06_O65,267.5,640,,
1093,7/26/24,2024,Hyp,03,Hyp,06,B,65,2024_Hyp03_Hyp06_B65,339.4,828.2,,
1400,7/25/24,2024,Cont,03,Warm,06,W,65,2024_Cont03_Warm06_W65,200.9,439.2,,
1401,7/25/24,2024,Hyp,03,Warm,06,B,65,2024_Hyp03_Warm06_B65,427.9,979.2,,
1413,7/25/24,2024,Both,03,Warm,06,O,65,2024_Both03_Warm06_O65,371.3,1015,,
1414,7/25/24,2024,Warm,03,Warm,06,G,65,2024_Warm03_Warm06_G65,433.8,1098.4,,
114,7/25/24,2024,Cont,02,Cont,06,W,64,2024_Cont02_Cont06_W64,103.1,248.5,,
394,7/26/24,2024,Warm,02,Both,06,G,64,2024_Warm02_Both06_G64,95.9,238.1,,
395,7/26/24,2024,Both,02,Both,06,O,64,2024_Both02_Both06_O64,101.3,261.3,,
396,7/26/24,2024,Hyp,02,Both,06,B,64,2024_Hyp02_Both06_B64,143.1,350.5,,
397,7/26/24,2024,Cont,02,Both,06,W,64,2024_Cont02_Both06_W64,175.1,432.1,,
741,7/25/24,2024,Cont,02,Cont,06,W,64,2024_Cont02_Cont06_W64,103.1,248.5,,
742,7/25/24,2024,Both,02,Cont,06,O,64,2024_Both02_Cont06_O64,111.1,265.9,,
743,7/25/24,2024,Hyp,02,Cont,06,B,64,2024_Hyp02_Cont06_B64,129.6,295.5,,
744,7/25/24,2024,Warm,02,Cont,06,G,64,2024_Warm02_Cont06_G64,722.3,1839.5,,
1086,7/26/24,2024,Both,02,Hyp,06,O,64,2024_Both02_Hyp06_O64,101.4,268,,
1087,7/26/24,2024,Warm,02,Hyp,06,G,64,2024_Warm02_Hyp06_G64,193.3,459.4,,
1088,7/26/24,2024,Hyp,02,Hyp,06,B,64,2024_Hyp02_Hyp06_B64,328.3,916.8,,
1089,7/26/24,2024,Cont,02,Hyp,06,W,64,2024_Cont02_Hyp06_W64,434.9,1016,,
1396,7/25/24,2024,Warm,02,Warm,06,G,64,2024_Warm02_Warm06_G64,158.4,407.7,,
1397,7/25/24,2024,Cont,02,Warm,06,W,64,2024_Cont02_Warm06_W64,171.1,418,,
1398,7/25/24,2024,Both,02,Warm,06,O,64,2024_Both02_Warm06_O64,206.2,575.6,,
1399,7/25/24,2024,Hyp,02,Warm,06,B,64,2024_Hyp02_Warm06_B64,303.7,836.2,,
390,7/26/24,2024,Hyp,02,Both,06,B,63,2024_Hyp02_Both06_B63,86.5,216.5,,
391,7/26/24,2024,Warm,02,Both,06,G,63,2024_Warm02_Both06_G63,127.8,307.2,,
392,7/26/24,2024,Both,02,Both,06,O,63,2024_Both02_Both06_O63,139.7,343.1,,
393,7/26/24,2024,Cont,02,Both,06,W,63,2024_Cont02_Both06_W63,168.3,446.1,,
737,7/25/24,2024,Both,02,Cont,06,O,63,2024_Both02_Cont06_O63,187.5,463.9,,
738,7/25/24,2024,Hyp,02,Cont,06,B,63,2024_Hyp02_Cont06_B63,296.8,717.4,,
739,7/25/24,2024,Cont,02,Cont,06,W,63,2024_Cont02_Cont06_W63,392,958.6,,
740,7/25/24,2024,Warm,02,Cont,06,G,63,2024_Warm02_Cont06_G63,403.6,1029.8,,
1082,7/26/24,2024,Hyp,02,Hyp,06,B,63,2024_Hyp02_Hyp06_B63,171.4,414.1,,
1083,7/26/24,2024,Warm,02,Hyp,06,G,63,2024_Warm02_Hyp06_G63,225.5,516,,
1084,7/26/24,2024,Both,02,Hyp,06,O,63,2024_Both02_Hyp06_O63,275.5,663.5,,
1085,7/26/24,2024,Cont,02,Hyp,06,W,63,2024_Cont02_Hyp06_W63,373.8,881.7,,
1392,7/25/24,2024,Warm,02,Warm,06,G,63,2024_Warm02_Warm06_G63,289.6,803.4,,
1393,7/25/24,2024,Cont,02,Warm,06,W,63,2024_Cont02_Warm06_W63,393.1,853.9,,
1394,7/25/24,2024,Both,02,Warm,06,O,63,2024_Both02_Warm06_O63,319.8,896.1,,
1395,7/25/24,2024,Hyp,02,Warm,06,B,63,2024_Hyp02_Warm06_B63,395.4,1156.2,,
386,7/26/24,2024,Warm,01,Both,06,G,62,2024_Warm01_Both06_G62,171.7,466.5,,
387,7/26/24,2024,Hyp,01,Both,06,B,62,2024_Hyp01_Both06_B62,276.9,779.8,,
388,7/26/24,2024,Both,01,Both,06,O,62,2024_Both01_Both06_O62,353.2,829.8,,
389,7/26/24,2024,Cont,01,Both,06,W,62,2024_Cont01_Both06_W62,379.1,905,,
546,7/25/24,2024,Warm,01,Cont,06,G,62,2024_Warm01_Cont06_G62,171.1,439.7,,
685,7/25/24,2024,Both,01,Cont,06,O,62,2024_Both01_Cont06_O62,186.4,487.6,,
733,7/25/24,2024,Cont,01,Cont,06,W,62,2024_Cont01_Cont06_W62,173.2,413.7,,
734,7/25/24,2024,Warm,01,Cont,06,G,62,2024_Warm01_Cont06_G62,171.1,439.7,,
735,7/25/24,2024,Both,01,Cont,06,O,62,2024_Both01_Cont06_O62,186.4,487.6,,
736,7/25/24,2024,Hyp,01,Cont,06,B,62,2024_Hyp01_Cont06_B62,447.5,1118.8,wet,
1078,7/26/24,2024,Cont,01,Hyp,06,W,62,2024_Cont01_Hyp06_W62,134.5,327.3,,
1079,7/26/24,2024,Both,01,Hyp,06,O,62,2024_Both01_Hyp06_O62,212.3,493.8,,
1080,7/26/24,2024,Hyp,01,Hyp,06,B,62,2024_Hyp01_Hyp06_B62,334.9,777,,
1081,7/26/24,2024,Warm,01,Hyp,06,G,62,2024_Warm01_Hyp06_G62,307,788.6,,
1388,7/25/24,2024,Both,01,Warm,06,O,62,2024_Both01_Warm06_O62,424.6,672.7,,
1389,7/25/24,2024,Warm,01,Warm,06,G,62,2024_Warm01_Warm06_G62,339.1,966.1,,
1390,7/25/24,2024,Cont,01,Warm,06,W,62,2024_Cont01_Warm06_W62,460.1,1254.6,,
1391,7/25/24,2024,Hyp,01,Warm,06,B,62,2024_Hyp01_Warm06_B62,584.5,1457.8,,
345,7/25/24,2024,Hyp,01,Warm,06,B,61,2024_Hyp01_Warm06_B61,159.9,392,,
382,7/26/24,2024,Hyp,01,Both,06,B,61,2024_Hyp01_Both06_B61,76.2,195.3,,
383,7/26/24,2024,Both,01,Both,06,O,61,2024_Both01_Both06_O61,87.1,230.6,,
384,7/26/24,2024,Cont,01,Both,06,W,61,2024_Cont01_Both06_W61,186.1,420.8,,
385,7/26/24,2024,Warm,01,Both,06,G,61,2024_Warm01_Both06_G61,505.7,1103.4,,
729,7/25/24,2024,Both,01,Cont,06,O,61,2024_Both01_Cont06_O61,117.9,327.5,,
730,7/25/24,2024,Hyp,01,Cont,06,B,61,2024_Hyp01_Cont06_B61,134,342.6,,
731,7/25/24,2024,Cont,01,Cont,06,W,61,2024_Cont01_Cont06_W61,140.7,361.1,,
732,7/25/24,2024,Warm,01,Cont,06,G,61,2024_Warm01_Cont06_G61,186.6,463.9,,
1074,7/26/24,2024,Hyp,01,Hyp,06,B,61,2024_Hyp01_Hyp06_B61,153,382.2,,
1075,7/26/24,2024,Warm,01,Hyp,06,G,61,2024_Warm01_Hyp06_G61,196,476.6,,
1076,7/26/24,2024,Both,01,Hyp,06,O,61,2024_Both01_Hyp06_O61,251.2,562.5,,
1077,7/26/24,2024,Cont,01,Hyp,06,W,61,2024_Cont01_Hyp06_W61,288.1,676.3,,
1142,7/25/24,2024,Warm,01,Warm,06,G,61,2024_Warm01_Warm06_G61,223.3,652.2,,
1384,7/25/24,2024,Hyp,01,Warm,06,B,61,2024_Hyp01_Warm06_B61,159.9,392,,
1385,7/25/24,2024,Warm,01,Warm,06,G,61,2024_Warm01_Warm06_G61,223.3,652.2,,
1386,7/25/24,2024,Both,01,Warm,06,O,61,2024_Both01_Warm06_O61,388.1,936.1,,
1387,7/25/24,2024,Cont,01,Warm,06,W,61,2024_Cont01_Warm06_W61,424.9,1224.7,,
136,7/25/24,2024,Both,06,Cont,05,O,60,2024_Both06_Cont05_O60,111,262.9,,
355,7/25/24,2024,Hyp,06,Cont,05,B,60,2024_Hyp06_Cont05_B60,146.2,397.9,,
378,7/25/24,2024,Hyp,06,Both,05,B,60,2024_Hyp06_Both05_B60,130.9,347.3,,
379,7/25/24,2024,Warm,06,Both,05,G,60,2024_Warm06_Both05_G60,161.9,420.3,,
380,7/25/24,2024,Both,06,Both,05,O,60,2024_Both06_Both05_O60,164.4,474.1,,
381,7/25/24,2024,Cont,06,Both,05,W,60,2024_Cont06_Both05_W60,338,896.8,,
725,7/25/24,2024,Both,06,Cont,05,O,60,2024_Both06_Cont05_O60,111,262.9,,
726,7/25/24,2024,Warm,06,Cont,05,G,60,2024_Warm06_Cont05_G60,139,329,,
727,7/25/24,2024,Cont,06,Cont,05,W,60,2024_Cont06_Cont05_W60,111.4,330.3,,
728,7/25/24,2024,Hyp,06,Cont,05,B,60,2024_Hyp06_Cont05_B60,146.2,397.9,,
1070,7/25/24,2024,Hyp,06,Hyp,05,B,60,2024_Hyp06_Hyp05_B60,199,473.9,,
1071,7/25/24,2024,Both,06,Hyp,05,O,60,2024_Both06_Hyp05_O60,173.6,486,,
1072,7/25/24,2024,Cont,06,Hyp,05,W,60,2024_Cont06_Hyp05_W60,408.1,925.7,,
